"pre_skid"	"names"	"presyn_class"	"postsyn_class"	"num_occurrences"	"presyn_color"	"num_class_target"
"338"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"339"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"340"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"341"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"342"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"343"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"344"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"345"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"346"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"347"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"348"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"349"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"350"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"351"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"352"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"353"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"354"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"355"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"356"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"357"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"358"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"359"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"360"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"361"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"362"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"363"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"364"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"365"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"366"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"367"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"368"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"369"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"370"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"371"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"372"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"373"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"374"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"375"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"376"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"377"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"378"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"379"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"380"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"381"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"382"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"383"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"384"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"385"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"386"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"387"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"388"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"389"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"390"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"391"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"392"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"393"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"394"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"395"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"396"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"397"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"398"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"399"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"400"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"401"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"402"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"403"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"404"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"405"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"406"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"407"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"408"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"409"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"410"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"411"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"412"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"413"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"414"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"415"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"416"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"417"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"418"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"419"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"420"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"421"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"422"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"423"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"424"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"425"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"426"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"427"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"428"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"429"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"430"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"431"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"432"	1277759	"cioMNcover_l2"	"MN"	"effector"	205	"#0072B2"	205
"433"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"434"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"435"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"436"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"437"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"438"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"439"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"440"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"441"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"442"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"443"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"444"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"445"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"446"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"447"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"448"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"449"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"450"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"451"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"452"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"453"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"454"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"455"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"456"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"457"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"458"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"459"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"460"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"461"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"462"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"463"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"464"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"465"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"466"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"467"	370978	"pygPBunp"	"SN"	"n.a."	128	"#E69F00"	4
"468"	370978	"pygPBunp"	"SN"	"n.a."	128	"#E69F00"	4
"469"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"470"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"471"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"472"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"473"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"474"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"475"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"476"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"477"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"478"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"479"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"480"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"481"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"482"	370978	"pygPBunp"	"SN"	"n.a."	128	"#E69F00"	4
"483"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"484"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"485"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"486"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"487"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"488"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"489"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"490"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"491"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"492"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"493"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"494"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"495"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"496"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"497"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"498"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"499"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"500"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"501"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"502"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"503"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"504"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"505"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"506"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"507"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"508"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"509"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"510"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"511"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"512"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"513"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"514"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"515"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"516"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"517"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"518"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"519"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"520"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"521"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"522"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"523"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"524"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"525"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"526"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"527"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"528"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"529"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"530"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"531"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"532"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"533"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"534"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"535"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"536"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"537"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"538"	370978	"pygPBunp"	"SN"	"effector"	128	"#E69F00"	59
"539"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"540"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"541"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"542"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"543"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"544"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"545"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"546"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"547"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"548"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"549"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"550"	370978	"pygPBunp"	"SN"	"n.a."	128	"#E69F00"	4
"551"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"552"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"553"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"554"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"555"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"556"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"557"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"558"	370978	"pygPBunp"	"SN"	"IN"	128	"#E69F00"	35
"559"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"560"	370978	"pygPBunp"	"SN"	"SN"	128	"#E69F00"	30
"561"	1280027	"Loop_r"	"MN"	"SN"	109	"#0072B2"	8
"562"	1280027	"Loop_r"	"MN"	"SN"	109	"#0072B2"	8
"563"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"564"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"565"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"566"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"567"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"568"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"569"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"570"	1280027	"Loop_r"	"MN"	"IN"	109	"#0072B2"	8
"571"	1280027	"Loop_r"	"MN"	"IN"	109	"#0072B2"	8
"572"	1280027	"Loop_r"	"MN"	"IN"	109	"#0072B2"	8
"573"	1280027	"Loop_r"	"MN"	"IN"	109	"#0072B2"	8
"574"	1280027	"Loop_r"	"MN"	"IN"	109	"#0072B2"	8
"575"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"576"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"577"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"578"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"579"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"580"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"581"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"582"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"583"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"584"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"585"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"586"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"587"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"588"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"589"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"590"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"591"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"592"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"593"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"594"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"595"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"596"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"597"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"598"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"599"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"600"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"601"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"602"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"603"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"604"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"605"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"606"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"607"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"608"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"609"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"610"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"611"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"612"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"613"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"614"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"615"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"616"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"617"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"618"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"619"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"620"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"621"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"622"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"623"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"624"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"625"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"626"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"627"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"628"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"629"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"630"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"631"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"632"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"633"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"634"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"635"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"636"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"637"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"638"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"639"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"640"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"641"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"642"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"643"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"644"	1280027	"Loop_r"	"MN"	"SN"	109	"#0072B2"	8
"645"	1280027	"Loop_r"	"MN"	"n.a."	109	"#0072B2"	3
"646"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"647"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"648"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"649"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"650"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"651"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"652"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"653"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"654"	1280027	"Loop_r"	"MN"	"IN"	109	"#0072B2"	8
"655"	1280027	"Loop_r"	"MN"	"n.a."	109	"#0072B2"	3
"656"	1280027	"Loop_r"	"MN"	"n.a."	109	"#0072B2"	3
"657"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"658"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"659"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"660"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"661"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"662"	1280027	"Loop_r"	"MN"	"effector"	109	"#0072B2"	90
"663"	1280027	"Loop_r"	"MN"	"SN"	109	"#0072B2"	8
"664"	1280027	"Loop_r"	"MN"	"SN"	109	"#0072B2"	8
"665"	1280027	"Loop_r"	"MN"	"SN"	109	"#0072B2"	8
"666"	1280027	"Loop_r"	"MN"	"SN"	109	"#0072B2"	8
"667"	1280027	"Loop_r"	"MN"	"SN"	109	"#0072B2"	8
"668"	1280027	"Loop_r"	"MN"	"IN"	109	"#0072B2"	8
"669"	1280027	"Loop_r"	"MN"	"IN"	109	"#0072B2"	8
"670"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"671"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"672"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"673"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"674"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"675"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"676"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"677"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"678"	1298426	"Loop_l"	"MN"	"n.a."	96	"#0072B2"	1
"679"	1298426	"Loop_l"	"MN"	"SN"	96	"#0072B2"	4
"680"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"681"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"682"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"683"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"684"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"685"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"686"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"687"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"688"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"689"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"690"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"691"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"692"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
"693"	1298426	"Loop_l"	"MN"	"effector"	96	"#0072B2"	87
