"x"
"190"	24
"191"	1139
"192"	332
"193"	86
"194"	50
"195"	775
"196"	4586
"197"	8
"198"	57
"199"	51
"200"	32
"201"	30
"202"	64
"203"	24
"204"	11
"205"	112
"206"	28
"207"	7
"208"	1478
"209"	8
"210"	12
"211"	14
"212"	77
"213"	174
"214"	10
"215"	45
"216"	18
"217"	7
"218"	655
"219"	70
"220"	46
"221"	37
"222"	26
"223"	9
"224"	17
"225"	42
"226"	40
"227"	30
"228"	18
"229"	51
"230"	8
"231"	18
"232"	21
"233"	6
"234"	7
"235"	43
"236"	25
"237"	50
"238"	1572
"239"	18
"240"	2
"241"	2
"242"	2
"243"	3
"244"	3
"245"	3
"246"	2
"247"	2
"248"	7
"249"	12
"250"	238
"251"	21
"252"	41
"253"	29
"254"	79
"255"	175
"256"	4
"257"	8
"258"	19
"259"	41
"260"	23
"261"	45
"262"	9
"263"	17
"264"	24
"265"	678
"266"	38
"267"	41
"268"	30
"269"	35
"270"	121
"271"	25
"272"	14
"273"	8
"274"	17
"275"	49
"276"	42
"277"	2
"278"	19
"279"	19
"280"	33
"281"	34
"282"	43
"283"	28
"284"	24
"285"	43
"286"	11
"287"	78
"288"	60
"289"	8
"290"	107
"291"	9
"292"	21
"293"	56
"294"	35
"295"	12
"296"	80
"297"	37
"298"	31
"299"	90
"300"	44
"301"	34
"302"	7
"303"	14
"304"	45
"305"	6
"306"	6
"307"	318
"308"	60
"309"	852
"310"	65
"311"	1
"312"	49
"313"	9
"314"	66
"315"	16
"316"	17
"317"	39
"318"	6
"319"	19
"320"	17
"321"	15
"322"	2
"323"	2
"324"	2
"325"	2
"326"	2
"327"	748
"328"	34
"329"	13
"330"	13
"331"	6
"332"	208
"333"	6
"334"	39
"335"	20
"336"	45
"337"	26
"338"	42
"339"	2
"340"	2
"341"	10
"342"	7
"343"	7
"344"	12
"345"	4
"346"	2
"347"	44
"348"	798
"349"	49
"350"	12
"351"	4
"352"	57
"353"	25
"354"	29
"355"	4
"356"	51
"357"	17
"358"	11
"359"	36
"360"	2
"361"	18
"362"	23
"363"	203
"364"	46
"365"	57
"366"	40
"367"	232
"368"	46
"369"	31
"370"	25
"371"	50
"372"	44
"373"	6
"374"	15
"375"	5
"376"	10
"377"	724
"378"	11
"379"	6
"380"	12
"381"	877
"382"	61
"383"	3
"384"	4
"385"	64
"386"	12
"387"	30
"388"	13
"389"	36
"390"	75
"391"	66
"392"	151
"393"	15
"394"	545
"395"	3
"396"	54
"397"	134
"398"	38
"399"	220
"400"	4
"401"	23
"402"	24
"403"	19
"404"	8
"405"	1
"406"	19
"407"	34
"408"	1310
"409"	87
"410"	19
"411"	28
"412"	32
"413"	220
"414"	135
"415"	44
"416"	19
"417"	72
"418"	95
"419"	88
"420"	283
"421"	46
"422"	34
"423"	43
"424"	5
"425"	5
"426"	39
"427"	30
"428"	20
"429"	63
"430"	514
"431"	7
"432"	3
"433"	1269
"434"	87
"435"	7
"436"	89
"437"	11
"438"	28
"439"	41
"440"	25
"441"	4
"442"	8
"443"	12
"444"	778
"445"	36
"446"	24
"447"	436
"448"	16
"449"	306
"450"	101
"451"	25
"452"	42
"453"	6
"454"	5
"455"	4
"456"	5
"457"	5
"458"	5
"459"	5
"460"	6
"461"	5
"462"	2
"463"	5
"464"	9
"465"	6
"466"	7
"467"	9
"468"	10
"469"	9
"470"	9
"471"	10
"472"	9
"473"	4
"474"	8
"475"	4
"476"	9
"477"	9
"478"	7
"479"	4
"480"	4
"481"	7
"482"	5
"483"	4
"484"	10
"485"	23
"486"	4
"487"	6
"488"	4
"489"	6
"490"	7
"491"	9
"492"	3
"493"	8
"494"	39
"495"	10
"496"	132
"497"	10
"498"	101
"499"	4
"500"	86
"501"	9
"502"	30
"503"	22
"504"	36
"505"	72
"506"	13
"507"	21
"508"	42
"509"	123
"510"	26
"511"	42
"512"	36
"513"	7
"514"	503
"515"	24
"516"	4
"517"	8
"518"	6
"519"	87
"520"	408
"521"	505
"522"	4
"523"	2
"524"	4
"525"	4
"526"	4
"527"	2
"528"	2
"529"	2
"530"	2
"531"	3
"532"	3
"533"	4
"534"	12
"535"	34
"536"	102
"537"	48
"538"	144
"539"	1130
"540"	2
"541"	7
"542"	7
"543"	89
"544"	3
"545"	25
"546"	2
"547"	145
"548"	50
"549"	9
"550"	15
"551"	12
"552"	20
"553"	13
"554"	12
"555"	12
"556"	635
"557"	7
"558"	21
"559"	7
"560"	7
"561"	2
"562"	4
"563"	3
"564"	4
"565"	7
"566"	4
"567"	4
"568"	4
"569"	9
"570"	60
"571"	163
"572"	126
"573"	12
"574"	12
"575"	253
"576"	3
"577"	32
"578"	3
"579"	3
"580"	3
"581"	77
"582"	3
"583"	10
"584"	683
"585"	1806
"586"	6
"587"	25
"588"	206
"589"	419
"590"	2
"591"	7
"592"	17
"593"	152
"594"	12
"595"	71
"596"	10
"597"	33
"598"	241
"599"	178
"600"	134
"601"	298
"602"	218
"603"	10
"604"	13
"605"	63
"606"	2
"607"	2
"608"	20
"609"	14
"610"	26
"611"	4
"612"	22
"613"	26
"614"	2
"615"	273
"616"	33
"617"	1
"618"	2
"619"	35
"620"	30
"621"	143
"622"	4
"623"	31
"624"	26
"625"	3
"626"	97
"627"	8
"628"	97
"629"	9
"630"	2
"631"	10
"632"	16
"633"	255
"634"	16
"635"	1396
"636"	1830
"637"	12
"638"	22
"639"	7
"640"	5
"641"	20
"642"	4
"643"	4
"644"	402
"645"	3
"646"	4
"647"	12
"648"	2
"649"	1
"650"	58
"651"	48
"652"	563
"653"	613
"654"	1043
"655"	34
"656"	46
"657"	2
"658"	2
"659"	2
"660"	105
"661"	2
"662"	2
"663"	43
"664"	2
"665"	13
"666"	6
"667"	55
"668"	1290
"669"	33
"670"	1984
"671"	12
"672"	8
"673"	826
"674"	3
"675"	11
"676"	46
"677"	50
"678"	237
"679"	35
"680"	766
"681"	42
"682"	47
"683"	66
"684"	158
"685"	77
"686"	445
"687"	2
"688"	154
"689"	3
"690"	50
"691"	1129
"692"	160
"693"	13
"694"	34
"695"	113
"696"	80
"697"	26
"698"	27
"699"	76
"700"	12
"701"	59
"702"	111
"703"	230
"704"	14
"705"	116
"706"	91
"707"	133
"708"	26
"709"	826
"710"	12
"711"	86
"712"	73
"713"	14
"714"	7
"715"	6
"716"	14
"717"	51
"718"	3
"719"	3
"720"	57
"721"	85
"722"	9
"723"	21
"724"	438
"725"	35
"726"	85
"727"	9
"728"	83
"729"	74
"730"	61
"731"	62
"732"	7
"733"	12
"734"	10
"735"	11
"736"	20
"737"	86
"738"	9
"739"	20
"740"	98
"741"	29
"742"	56
"743"	17
"744"	42
"745"	338
"746"	33
"747"	16
"748"	14
"749"	30
"750"	13
"751"	16
"752"	14
"753"	29
"754"	523
"755"	48
"756"	5
"757"	14
"758"	31
"759"	10
"760"	3
"761"	25
"762"	3
"763"	8
"764"	61
"765"	3
"766"	3
"767"	3
"768"	1263
"769"	20
"770"	31
"771"	31
"772"	13
"773"	43
"774"	4
"775"	27
"776"	177
"777"	10
"778"	11
"779"	399
"780"	7
"781"	762
"782"	3
"783"	6
"784"	45
"785"	10
"786"	14
"787"	81
"788"	139
"789"	11
"790"	8
"791"	177
"792"	4
"793"	31
"794"	5
"795"	119
"796"	27
"797"	9
"798"	11
"799"	3
"800"	6
"801"	7
"802"	701
"803"	22
"804"	726
"805"	53
"806"	20
"807"	17
"808"	11
"809"	36
"810"	1033
"811"	22
"812"	8
"813"	76
"814"	67
"815"	169
"816"	3
"817"	3
"818"	22
"819"	1634
"820"	95
"821"	69
"822"	79
"823"	140
"824"	41
"825"	50
"826"	40
"827"	11
"828"	62
"829"	35
"830"	15
"831"	40
"832"	23
"833"	14
"834"	8
"835"	10
"836"	7
"837"	330
"838"	5
"839"	10
"840"	76
"841"	5
"842"	7
"843"	23
"844"	4
"845"	2391
"846"	3
"847"	117
"848"	2
"849"	2
"850"	2
"851"	2
"852"	2
"853"	2
"854"	2
"855"	2
"856"	16
"857"	2
"858"	2
"859"	2
"860"	2
"861"	8
"862"	2
"863"	13
"864"	2
"865"	3
"866"	8
"867"	3
"868"	9
"869"	3
"870"	3
"871"	2
"872"	3
"873"	71
"874"	34
"875"	1
"876"	7
"877"	1
"878"	6
"879"	12
"880"	2
"881"	12
"882"	19
"883"	23
"884"	59
"885"	18
"886"	33
"887"	5
"888"	3
"889"	90
"890"	60
"891"	41
"892"	18
"893"	4
"894"	2
"895"	4
"896"	25
"897"	46
"898"	66
"899"	83
"900"	31
"901"	59
"902"	322
"903"	625
"904"	10
"905"	16
"906"	26
"907"	8
"908"	25
"909"	85
"910"	223
"911"	22
"912"	30
"913"	23
"914"	19
"915"	62
"916"	6
"917"	86
"918"	1
"919"	51
"920"	4
"921"	47
"922"	35
"923"	19
"924"	45
"925"	55
"926"	8
"927"	104
"928"	41
"929"	20
"930"	2199
"931"	16
"932"	20
"933"	8
"934"	8
"935"	26
"936"	25
"937"	8
"938"	55
"939"	84
"940"	39
"941"	9
"942"	46
"943"	97
"944"	29
"945"	9
"946"	34
"947"	158
"948"	4
"949"	32
"950"	361
"951"	8
"952"	109
"953"	8
"954"	49
"955"	41
"956"	45
"957"	13
"958"	92
"959"	1970
"960"	6
"961"	33
"962"	82
"963"	375
"964"	24
"965"	5
"966"	17
"967"	43
"968"	24
"969"	10
"970"	123
"971"	72
"972"	12
"973"	270
"974"	8
"975"	4
"976"	19
"977"	25
"978"	150
"979"	86
"980"	7
"981"	16
"982"	30
"983"	5
"984"	210
"985"	293
"986"	7
"987"	49
"988"	93
"989"	1750
"990"	82
"991"	28
"992"	31
"993"	20
"994"	2551
"995"	8
"996"	7
"997"	15
"998"	8
"999"	15
"1000"	47
"1001"	11
"1002"	1
"1003"	20
"1004"	8
"1005"	4
"1006"	14
"1007"	33
"1008"	109
"1009"	2
"1010"	1378
"1011"	33
"1012"	37
"1013"	45
"1014"	22
"1015"	13
"1016"	10
"1017"	27
"1018"	38
"1019"	25
"1020"	57
"1021"	2
"1022"	2
"1023"	8
"1024"	191
"1025"	50
"1026"	4
"1027"	3
"1028"	135
"1029"	3
"1030"	1
"1031"	51
"1032"	155
"1033"	36
"1034"	21
"1035"	9
"1036"	68
"1037"	137
"1038"	258
"1039"	70
"1040"	10
"1041"	33
"1042"	12
"1043"	7
"1044"	37
"1045"	724
"1046"	22
"1047"	55
"1048"	12
"1049"	3
"1050"	2
"1051"	1
"1052"	18
"1053"	1
"1054"	1
"1055"	1
"1056"	4
"1057"	6
"1058"	13
"1059"	90
"1060"	312
"1061"	55
"1062"	14
"1063"	38
"1064"	49
"1065"	84
"1066"	70
"1067"	65
"1068"	11
"1069"	3
"1070"	4
"1071"	621
"1072"	4
"1073"	4
"1074"	22
"1075"	24
"1076"	19
"1077"	3
"1078"	4
"1079"	4
"1080"	19
"1081"	85
"1082"	602
"1083"	21
"1084"	191
"1085"	518
"1086"	2
"1087"	275
"1088"	43
"1089"	20
"1090"	17
"1091"	29
"1092"	10
"1093"	29
"1094"	3
"1095"	12
"1096"	81
"1097"	12
"1098"	7
"1099"	2
"1100"	7
"1101"	38
"1102"	19
"1103"	9
"1104"	6
"1105"	25
"1106"	19
"1107"	4
"1108"	2
"1109"	10
"1110"	46
"1111"	15
"1112"	46
"1113"	19
"1114"	17
"1115"	14
"1116"	20
"1117"	96
"1118"	36
"1119"	48
"1120"	16
"1121"	18
"1122"	56
"1123"	20
"1124"	4
"1125"	33
"1126"	11
"1127"	145
"1128"	35
"1129"	4
"1130"	4
"1131"	13
"1132"	11
"1133"	13
"1134"	28
"1135"	2
"1136"	782
"1137"	16
"1138"	667
"1139"	1146
"1140"	151
"1141"	28
"1142"	42
"1143"	16
"1144"	27
"1145"	37
"1146"	237
"1147"	1139
"1148"	42
"1149"	17
"1150"	2
"1151"	542
"1152"	38
"1153"	6
"1154"	2
"1155"	320
"1156"	32
"1157"	16
"1158"	2
"1159"	1
"1160"	7
"1161"	35
"1162"	17
"1163"	852
"1164"	86
"1165"	51
"1166"	35
"1167"	21
"1168"	3
"1169"	1
"1170"	2
"1171"	9
"1172"	32
"1173"	9
"1174"	359
"1175"	8
"1176"	3
"1177"	3
"1178"	363
"1179"	673
"1180"	2
"1181"	38
"1182"	14
"1183"	3
"1184"	478
"1185"	23
"1186"	33
"1187"	21
"1188"	33
"1189"	15
"1190"	15
"1191"	24
"1192"	15
"1193"	3
"1194"	29
"1195"	8
"1196"	10
"1197"	222
"1198"	9
"1199"	8
"1200"	8
"1201"	7
"1202"	3
"1203"	1
"1204"	28
"1205"	78
"1206"	251
"1207"	28
"1208"	33
"1209"	4359
"1210"	44
"1211"	18
"1212"	918
"1213"	48
"1214"	48
"1215"	2
"1216"	8
"1217"	30
"1218"	91
"1219"	437
"1220"	14
"1221"	8
"1222"	29
"1223"	39
"1224"	30
"1225"	12
"1226"	16
"1227"	33
"1228"	21
"1229"	32
"1230"	25
"1231"	49
"1232"	16
"1233"	18
"1234"	25
"1235"	81
"1236"	52
"1237"	41
"1238"	26
"1239"	11
"1240"	802
"1241"	11
"1242"	4
"1243"	85
"1244"	41
"1245"	56
"1246"	33
"1247"	16
"1248"	5
"1249"	14
"1250"	3
"1251"	73
"1252"	18
"1253"	7
"1254"	11
"1255"	177
"1256"	30
"1257"	3
"1258"	29
"1259"	2
"1260"	1
"1261"	4
"1262"	692
"1263"	3809
"1264"	10
"1265"	6
"1266"	19
"1267"	7
"1268"	8
"1269"	20
"1270"	6
"1271"	702
"1272"	54
"1273"	52
"1274"	21
"1275"	85
"1276"	32
"1277"	70
"1278"	18
"1279"	8
"1280"	17
"1281"	13
"1282"	29
"1283"	40
"1284"	3
"1285"	377
"1286"	19
"1287"	4
"1288"	8
"1289"	4
"1290"	4
"1291"	11
"1292"	12
"1293"	75
"1294"	4
"1295"	556
"1296"	2
"1297"	2
"1298"	2
"1299"	2
"1300"	337
"1301"	14
"1302"	46
"1303"	17
"1304"	12
"1305"	872
"1306"	1034
"1307"	6
"1308"	52
"1309"	3
"1310"	2
"1311"	24
"1312"	11
"1313"	17
"1314"	32
"1315"	47
"1316"	22
"1317"	2
"1318"	2
"1319"	26
"1320"	41
"1321"	21
"1322"	7
"1323"	5
"1324"	745
"1325"	4
"1326"	28
"1327"	21
"1328"	13
"1329"	10
"1330"	21
"1331"	65
"1332"	64
"1333"	90
"1334"	22
"1335"	467
"1336"	7
"1337"	16
"1338"	25
"1339"	10
"1340"	17
"1341"	6
"1342"	112
"1343"	109
"1344"	11
"1345"	21
"1346"	60
"1347"	11
"1348"	83
"1349"	1
"1350"	2
"1351"	3
"1352"	10
"1353"	60
"1354"	575
"1355"	13
"1356"	12
"1357"	36
"1358"	33
"1359"	6
"1360"	2
"1361"	2
"1362"	2
"1363"	2
"1364"	2
"1365"	2
"1366"	2
"1367"	2
"1368"	2
"1369"	9
"1370"	2
"1371"	20
"1372"	124
"1373"	2
"1374"	59
"1375"	47
"1376"	15
"1377"	32
"1378"	20
"1379"	19
"1380"	8
"1381"	10
"1382"	21
"1383"	18
"1384"	13
"1385"	9
"1386"	22
"1387"	7
"1388"	2
"1389"	934
"1390"	903
"1391"	11
"1392"	38
"1393"	37
"1394"	44
"1395"	14
"1396"	29
"1397"	29
"1398"	30
"1399"	17
"1400"	16
"1401"	28
"1402"	6
"1403"	41
"1404"	74
"1405"	130
"1406"	11
"1407"	6
"1408"	7
"1409"	164
"1410"	79
"1411"	26
"1412"	11
"1413"	22
"1414"	160
"1415"	75
"1416"	18
"1417"	15
"1418"	7
"1419"	39
"1420"	107
"1421"	88
"1422"	14
"1423"	33
"1424"	3
"1425"	5
"1426"	5
"1427"	14
"1428"	5
"1429"	2
"1430"	25
"1431"	15
"1432"	56
"1433"	13
"1434"	12
"1435"	78
"1436"	17
"1437"	24
"1438"	33
"1439"	19
"1440"	59
"1441"	56
"1442"	32
"1443"	4
"1444"	5
"1445"	5
"1446"	29
"1447"	59
"1448"	7
"1449"	13
"1450"	221
"1451"	29
"1452"	32
"1453"	6
"1454"	53
"1455"	13
"1456"	1826
"1457"	4
"1458"	34
"1459"	30
"1460"	12
"1461"	59
"1462"	225
"1463"	2594
"1464"	220
"1465"	11
"1466"	21
"1467"	37
"1468"	16
"1469"	1794
"1470"	4
"1471"	2
"1472"	406
"1473"	539
"1474"	789
"1475"	99
"1476"	10
"1477"	113
"1478"	13
"1479"	33
"1480"	30
"1481"	22
"1482"	49
"1483"	295
"1484"	49
"1485"	202
"1486"	2476
"1487"	6
"1488"	14
"1489"	4
"1490"	2
"1491"	1
"1492"	50
"1493"	13
"1494"	13
"1495"	17
"1496"	14
"1497"	10
"1498"	4
"1499"	5
"1500"	27
"1501"	94
"1502"	15
"1503"	18
"1504"	18
"1505"	68
"1506"	30
"1507"	132
"1508"	21
"1509"	5
"1510"	15
"1511"	31
"1512"	6
"1513"	5
"1514"	12
"1515"	12
"1516"	13
"1517"	92
"1518"	7
"1519"	27
"1520"	7
"1521"	30
"1522"	22
"1523"	18
"1524"	16
"1525"	17
"1526"	47
"1527"	4
"1528"	28
"1529"	208
"1530"	4
"1531"	14
"1532"	2
"1533"	128
"1534"	22
"1535"	1
"1536"	7
"1537"	7
"1538"	42
"1539"	50
"1540"	14
"1541"	195
"1542"	22
"1543"	70
"1544"	287
"1545"	60
"1546"	2
"1547"	2
"1548"	2
"1549"	2
"1550"	28
"1551"	53
"1552"	2
"1553"	2
"1554"	2
"1555"	112
"1556"	13
"1557"	24
"1558"	8
"1559"	329
"1560"	15
"1561"	23
"1562"	20
"1563"	8
"1564"	4
"1565"	5
"1566"	22
"1567"	4
"1568"	3
"1569"	255
"1570"	720
"1571"	748
"1572"	34
"1573"	20
"1574"	6
"1575"	7
"1576"	15
"1577"	23
"1578"	15
"1579"	12
"1580"	140
"1581"	11
"1582"	9
"1583"	53
"1584"	3
"1585"	66
"1586"	22
"1587"	78
"1588"	5
"1589"	22
"1590"	42
"1591"	36
"1592"	8
"1593"	104
"1594"	70
"1595"	8
"1596"	295
"1597"	29
"1598"	13
"1599"	25
"1600"	9
"1601"	244
"1602"	16
"1603"	20
"1604"	47
"1605"	10
"1606"	10
"1607"	18
"1608"	17
"1609"	25
"1610"	43
"1611"	24
"1612"	13
"1613"	35
"1614"	14
"1615"	13
"1616"	29
"1617"	20
"1618"	2
"1619"	1
"1620"	1109
"1621"	44
"1622"	12
"1623"	130
"1624"	21
"1625"	6
"1626"	3
"1627"	3
"1628"	27
"1629"	914
"1630"	19
"1631"	24
"1632"	4
"1633"	8
"1634"	2
"1635"	2
"1636"	2
"1637"	2
"1638"	2
"1639"	20
"1640"	2
"1641"	486
"1642"	10
"1643"	19
"1644"	121
"1645"	10
"1646"	1160
"1647"	66
"1648"	15
"1649"	2
"1650"	55
"1651"	376
"1652"	77
"1653"	68
"1654"	19
"1655"	5
"1656"	21
"1657"	32
"1658"	736
"1659"	119
"1660"	113
"1661"	487
"1662"	15
"1663"	20
"1664"	732
"1665"	393
"1666"	112
"1667"	43
"1668"	88
"1669"	39
"1670"	50
"1671"	17
"1672"	19
"1673"	2081
"1674"	50
"1675"	3
"1676"	280
"1677"	21
"1678"	53
"1679"	32
"1680"	56
"1681"	153
"1682"	32
"1683"	43
"1684"	42
"1685"	8
"1686"	2
"1687"	2
"1688"	24
"1689"	47
"1690"	13
"1691"	5
"1692"	27
"1693"	15
"1694"	18
"1695"	70
"1696"	22
"1697"	51
"1698"	5
"1699"	2
"1700"	2
"1701"	3
"1702"	3
"1703"	259
"1704"	6
"1705"	9
"1706"	2
"1707"	2
"1708"	511
"1709"	599
"1710"	8
"1711"	458
"1712"	12
"1713"	2
"1714"	2
"1715"	27
"1716"	20
"1717"	28
"1718"	37
"1719"	331
"1720"	867
"1721"	14
"1722"	15
"1723"	13
"1724"	12
"1725"	7
"1726"	15
"1727"	15
"1728"	48
"1729"	12
"1730"	6
"1731"	401
"1732"	31
"1733"	4
"1734"	23
"1735"	12
"1736"	17
"1737"	13
"1738"	3
"1739"	19
"1740"	15
"1741"	10
"1742"	30
"1743"	38
"1744"	373
"1745"	93
"1746"	30
"1747"	23
"1748"	27
"1749"	4
"1750"	4
"1751"	3
"1752"	3
"1753"	4
"1754"	4
"1755"	25
"1756"	12
"1757"	2
"1758"	4
"1759"	2
"1760"	1
"1761"	18
"1762"	27
"1763"	18
"1764"	4
"1765"	1127
"1766"	8
"1767"	184
"1768"	9
"1769"	59
"1770"	346
"1771"	9
"1772"	188
"1773"	82
"1774"	117
"1775"	390
"1776"	536
"1777"	68
"1778"	376
"1779"	40
"1780"	24
"1781"	67
"1782"	1182
"1783"	17
"1784"	126
"1785"	14
"1786"	136
"1787"	6
"1788"	23
"1789"	39
"1790"	381
"1791"	9
"1792"	344
"1793"	24
"1794"	28
"1795"	97
"1796"	107
"1797"	81
"1798"	198
"1799"	3
"1800"	28
"1801"	383
"1802"	7
"1803"	12
"1804"	21
"1805"	8
"1806"	78
"1807"	156
"1808"	18
"1809"	12
"1810"	19
"1811"	534
"1812"	30
"1813"	28
"1814"	25
"1815"	9
"1816"	13
"1817"	45
"1818"	33
"1819"	36
"1820"	1134
"1821"	17
"1822"	11
"1823"	8
"1824"	23
"1825"	127
"1826"	122
"1827"	386
"1828"	7
"1829"	48
"1830"	35
"1831"	8
"1832"	854
"1833"	136
"1834"	234
"1835"	20
"1836"	69
"1837"	70
"1838"	48
"1839"	58
"1840"	92
"1841"	396
"1842"	47
"1843"	36
"1844"	6
"1845"	34
"1846"	16
"1847"	28
"1848"	33
"1849"	3
"1850"	3
"1851"	648
"1852"	29
"1853"	21
"1854"	4
"1855"	2
"1856"	47
"1857"	63
"1858"	31
"1859"	131
"1860"	65
"1861"	13
"1862"	3
"1863"	40
"1864"	11
"1865"	35
"1866"	20
"1867"	123
"1868"	339
"1869"	3
"1870"	8
"1871"	28
"1872"	3
"1873"	4
"1874"	4
"1875"	4
"1876"	2
"1877"	2
"1878"	48
"1879"	33
"1880"	519
"1881"	13
"1882"	39
"1883"	400
"1884"	912
"1885"	1496
"1886"	1133
"1887"	26
"1888"	5
"1889"	10
"1890"	39
"1891"	1014
"1892"	73
"1893"	5
"1894"	216
"1895"	341
"1896"	62
"1897"	2
"1898"	2
"1899"	2
"1900"	2
"1901"	4
"1902"	2
"1903"	2
"1904"	2
"1905"	2
"1906"	2
"1907"	2
"1908"	2
"1909"	2
"1910"	2
"1911"	2
"1912"	2
"1913"	2
"1914"	2
"1915"	2
"1916"	2
"1917"	2
"1918"	2
"1919"	2
"1920"	2
"1921"	2
"1922"	2
"1923"	2
"1924"	2
"1925"	5
"1926"	13
"1927"	24
"1928"	15
"1929"	13
"1930"	5
"1931"	12
"1932"	10
"1933"	4
"1934"	4
"1935"	210
"1936"	6
"1937"	4
"1938"	24
"1939"	8
"1940"	15
"1941"	526
"1942"	3
"1943"	843
"1944"	36
"1945"	10
"1946"	436
"1947"	4
"1948"	16
"1949"	30
"1950"	17
"1951"	5
"1952"	12
"1953"	71
"1954"	9
"1955"	48
"1956"	24
"1957"	15
"1958"	18
"1959"	17
"1960"	46
"1961"	44
"1962"	7
"1963"	4
"1964"	4
"1965"	15
"1966"	122
"1967"	539
"1968"	4
"1969"	2
"1970"	51
"1971"	55
"1972"	16
"1973"	50
"1974"	36
"1975"	75
"1976"	63
"1977"	86
"1978"	2
"1979"	27
"1980"	54
"1981"	16
"1982"	15
"1983"	13
"1984"	93
"1985"	63
"1986"	487
"1987"	2
"1988"	24
"1989"	17
"1990"	12
"1991"	46
"1992"	81
"1993"	64
"1994"	152
"1995"	2
"1996"	18
"1997"	437
"1998"	274
"1999"	43
"2000"	60
"2001"	12
"2002"	15
"2003"	89
"2004"	36
"2005"	22
"2006"	26
"2007"	92
"2008"	32
"2009"	118
"2010"	325
"2011"	34
"2012"	422
"2013"	413
"2014"	331
"2015"	683
"2016"	382
"2017"	27
"2018"	37
"2019"	2
"2020"	2
"2021"	2
"2022"	2
"2023"	2
"2024"	2
"2025"	2
"2026"	2
"2027"	2
"2028"	15
"2029"	26
"2030"	6
"2031"	27
"2032"	47
"2033"	8
"2034"	3
"2035"	130
"2036"	180
"2037"	26
"2038"	58
"2039"	84
"2040"	90
"2041"	20
"2042"	163
"2043"	22
"2044"	24
"2045"	137
"2046"	249
"2047"	18
"2048"	37
"2049"	3
"2050"	3
"2051"	3
"2052"	3
"2053"	3
"2054"	33
"2055"	455
"2056"	41
"2057"	44
"2058"	46
"2059"	52
"2060"	22
"2061"	337
"2062"	40
"2063"	111
"2064"	53
"2065"	1435
"2066"	23
"2067"	20
"2068"	6
"2069"	808
"2070"	9
"2071"	30
"2072"	58
"2073"	735
"2074"	33
"2075"	28
"2076"	33
"2077"	26
"2078"	83
"2079"	12
"2080"	6
"2081"	1230
"2082"	55
"2083"	7
"2084"	13
"2085"	34
"2086"	2
"2087"	50
"2088"	5
"2089"	22
"2090"	3
"2091"	52
"2092"	54
"2093"	6
"2094"	57
"2095"	118
"2096"	1398
"2097"	277
"2098"	41
"2099"	93
"2100"	23
"2101"	26
"2102"	7
"2103"	21
"2104"	6
"2105"	58
"2106"	34
"2107"	82
"2108"	36
"2109"	767
"2110"	799
"2111"	4
"2112"	50
"2113"	26
"2114"	27
"2115"	29
"2116"	16
"2117"	38
"2118"	241
"2119"	44
"2120"	78
"2121"	125
"2122"	218
"2123"	286
"2124"	54
"2125"	12
"2126"	3
"2127"	3
"2128"	7
"2129"	34
"2130"	2
"2131"	3
"2132"	3
"2133"	126
"2134"	4
