"skid"	"annotation"	"id"	"uid"
"1948"	1279058	"fragmentum"	2069834	11
"1949"	1279058	"fragment"	2029624	11
"1950"	1279058	"yyx"	1883308	13
"1951"	1279271	"fragmentum"	2069834	11
"1952"	1279271	"yyx"	1883308	13
"1953"	1279379	"fragmentum"	2069834	11
"1954"	1279379	"yyx"	1883308	13
"1955"	1280056	"fragmentum"	2069834	11
"1956"	1280056	"yyx"	1883308	13
"1957"	1280139	"fragmentum"	2069834	11
"1958"	1280139	"yyx"	1883308	13
"1959"	1280139	"Neuron 1279861"	1451592	11
"1960"	1280351	"fragmentum"	2069834	11
"1961"	1280351	"yyx"	1883308	13
"1962"	1280379	"fragmentum"	2069834	11
"1963"	1280379	"yyx"	1883308	13
"1964"	1280672	"fragmentum"	2069834	11
"1965"	1280672	"yyx"	1883308	13
"1966"	1280701	"connectome_old"	2447951	11
"1967"	1280701	"fragmentum"	2069834	11
"1968"	1280701	"fragment"	2029624	11
"1969"	1280701	"yyx"	1883308	13
"1970"	1281045	"fragmentum"	2069834	11
"1971"	1281045	"yyx"	1883308	13
"1972"	1281133	"connectome_old"	2447951	11
"1973"	1281133	"fragmentum"	2069834	11
"1974"	1281133	"yyx"	1883308	13
"1975"	1281227	"fragmentum"	2069834	11
"1976"	1281227	"yyx"	1883308	13
"1977"	1281272	"fragmentum"	2069834	11
"1978"	1281272	"yyx"	1883308	13
"1979"	1281324	"fragmentum"	2069834	11
"1980"	1281324	"yyx"	1883308	13
"1981"	1281329	"fragmentum"	2069834	11
"1982"	1281329	"yyx"	1883308	13
"1983"	1281429	"fragmentum"	2069834	11
"1984"	1281429	"yyx"	1883308	13
"1985"	1281445	"fragmentum"	2069834	11
"1986"	1281445	"yyx"	1883308	13
"1987"	1281484	"fragmentum"	2069834	11
"1988"	1281484	"fragment"	2029624	11
"1989"	1281484	"yyx"	1883308	13
"1990"	1281498	"fragmentum"	2069834	11
"1991"	1281498	"yyx"	1883308	13
"1992"	1281541	"fragmentum"	2069834	11
"1993"	1281541	"yyx"	1883308	13
"1994"	1281598	"fragmentum"	2069834	11
"1995"	1281598	"yyx"	1883308	13
"1996"	1281854	"fragmentum"	2069834	11
"1997"	1281854	"yyx"	1883308	13
"1998"	1281947	"connectome_old"	2447951	11
"1999"	1281947	"fragmentum"	2069834	11
"2000"	1281947	"yyx"	1883308	13
"2001"	1282052	"fragmentum"	2069834	11
"2002"	1282052	"yyx"	1883308	13
"2003"	1282440	"fragmentum"	2069834	11
"2004"	1282440	"yyx"	1883308	13
"2005"	1282544	"connectome_frag"	2454845	11
"2006"	1282544	"connectome"	2450493	11
"2007"	1282544	"connectome_old"	2447951	11
"2008"	1282544	"fragmentum"	2069834	11
"2009"	1282544	"fragment"	2029624	11
"2010"	1282903	"fragmentum"	2069834	11
"2011"	1282903	"yyx"	1883308	13
"2012"	1282961	"fragmentum"	2069834	11
"2013"	1282961	"yyx"	1883308	13
"2014"	1282970	"fragmentum"	2069834	11
"2015"	1282970	"yyx"	1883308	13
"2016"	1283057	"fragmentum"	2069834	11
"2017"	1283057	"yyx"	1883308	13
"2018"	1283102	"fragmentum"	2069834	11
"2019"	1283102	"fragment"	2029624	11
"2020"	1283102	"yyx"	1883308	13
"2021"	1283217	"fragmentum"	2069834	11
"2022"	1283217	"yyx"	1883308	13
"2023"	1283263	"fragmentum"	2069834	11
"2024"	1283263	"yyx"	1883308	13
"2025"	1283658	"fragmentum"	2069834	11
"2026"	1283658	"yyx"	1883308	13
"2027"	1283749	"connectome_frag"	2454845	11
"2028"	1283749	"connectome"	2450493	11
"2029"	1283749	"ectoderm"	1801868	16
"2030"	1283749	"fragmentum"	2069834	11
"2031"	1283749	"fragment"	2029624	11
"2032"	1283749	"yyx"	1883308	13
"2033"	1283749	"Neuron 798670"	1471283	11
"2034"	1283749	"ciliomotor"	1298733	13
"2035"	1283834	"fragmentum"	2069834	11
"2036"	1283834	"yyx"	1883308	13
"2037"	1284041	"fragmentum"	2069834	11
"2038"	1284041	"yyx"	1883308	13
"2039"	1284047	"fragmentum"	2069834	11
"2040"	1284047	"yyx"	1883308	13
"2041"	1284067	"fragmentum"	2069834	11
"2042"	1284067	"yyx"	1883308	13
"2043"	1284143	"fragmentum"	2069834	11
"2044"	1284143	"yyx"	1883308	13
"2045"	1284238	"fragmentum"	2069834	11
"2046"	1284238	"yyx"	1883308	13
"2047"	1284260	"fragmentum"	2069834	11
"2048"	1284260	"yyx"	1883308	13
"2049"	1284282	"fragmentum"	2069834	11
"2050"	1284282	"yyx"	1883308	13
"2051"	1284309	"fragmentum"	2069834	11
"2052"	1284309	"yyx"	1883308	13
"2053"	1284313	"fragmentum"	2069834	11
"2054"	1284313	"yyx"	1883308	13
"2055"	1284839	"fragmentum"	2069834	11
"2056"	1284839	"yyx"	1883308	13
"2057"	1284892	"fragmentum"	2069834	11
"2058"	1284892	"yyx"	1883308	13
"2059"	1284896	"fragmentum"	2069834	11
"2060"	1284896	"yyx"	1883308	13
"2061"	1285145	"nr connectome_interneuron"	2357382	10
"2062"	1285145	"nr connectome_neuron"	2346012	10
"2063"	1285145	"connectome_neuron_left"	2401592	11
"2064"	1285145	"connectome_old_set2"	2342225	11
"2065"	1285145	"nr unsplittable"	2328447	10
"2066"	1285145	"INMBdev"	2323786	11
"2067"	1285145	"MBintrIN"	2295243	11
"2068"	1285145	"mushroom body"	2294891	11
"2069"	1285145	"temp_2"	2292741	13
"2070"	1285145	"lateral head IN cluster"	2292214	11
"2071"	1285145	"temp_1"	2289184	13
"2072"	1285145	"all_central_visualisation"	2179559	13
"2073"	1285145	"IN_head_visualisation_small"	2178565	13
"2074"	1285145	"IN_head_visualisation"	2177892	13
"2075"	1285145	"left"	1275210	16
"2076"	1285145	"connectome_neuron_old"	2444516	11
"2077"	1285145	"fragmentum"	2069834	11
"2078"	1285145	"left_side"	2054472	7
"2079"	1285145	"with_soma"	2036716	11
"2080"	1285145	"episphere"	2030265	11
"2081"	1285145	"yyx"	1883308	13
"2082"	1285145	"ectoderm"	1801868	16
"2083"	1285145	"head"	1467274	13
"2084"	1285145	"interneuron"	58516	13
"2085"	1285205	"fragmentum"	2069834	11
"2086"	1285205	"yyx"	1883308	13
"2087"	1285437	"fragmentum"	2069834	11
"2088"	1285437	"yyx"	1883308	13
"2089"	1285487	"fragmentum"	2069834	11
"2090"	1285487	"yyx"	1883308	13
"2091"	1285797	"fragmentum"	2069834	11
"2092"	1285797	"yyx"	1883308	13
"2093"	1285987	"fragmentum"	2069834	11
"2094"	1285987	"yyx"	1883308	13
"2095"	1286188	"fragmentum"	2069834	11
"2096"	1286188	"yyx"	1883308	13
"2097"	1286271	"fragmentum"	2069834	11
"2098"	1286271	"yyx"	1883308	13
"2099"	1286308	"fragmentum"	2069834	11
"2100"	1286308	"yyx"	1883308	13
"2101"	1286319	"fragmentum"	2069834	11
"2102"	1286319	"yyx"	1883308	13
"2103"	1286327	"fragmentum"	2069834	11
"2104"	1286327	"yyx"	1883308	13
"2105"	1286446	"connectome_frag"	2454845	11
"2106"	1286446	"connectome"	2450493	11
"2107"	1286446	"fragmentum"	2069834	11
"2108"	1286446	"fragment"	2029624	11
"2109"	1286446	"yyx"	1883308	13
"2110"	1286446	"zbridge37"	1612218	11
"2111"	1286525	"fragmentum"	2069834	11
"2112"	1286525	"yyx"	1883308	13
"2113"	1286644	"connectome_frag"	2454845	11
"2114"	1286644	"connectome"	2450493	11
"2115"	1286644	"connectome_old"	2447951	11
"2116"	1286644	"fragmentum"	2069834	11
"2117"	1286644	"fragment"	2029624	11
"2118"	1286644	"jamboree3"	1723404	11
"2119"	1286734	"fragmentum"	2069834	11
"2120"	1286734	"yyx"	1883308	13
"2121"	1287187	"fragmentum"	2069834	11
"2122"	1287187	"yyx"	1883308	13
"2123"	1287205	"fragmentum"	2069834	11
"2124"	1287205	"yyx"	1883308	13
"2125"	1287215	"fragmentum"	2069834	11
"2126"	1287215	"yyx"	1883308	13
"2127"	1287220	"fragmentum"	2069834	11
"2128"	1287220	"yyx"	1883308	13
"2129"	1291518	"fragmentum"	2069834	11
"2130"	1291518	"fragment"	2029624	11
"2131"	1291948	"fragmentum"	2069834	11
"2132"	1291948	"yyx"	1883308	13
"2133"	1292051	"fragmentum"	2069834	11
"2134"	1292051	"yyx"	1883308	13
"2135"	1292062	"fragmentum"	2069834	11
"2136"	1292062	"yyx"	1883308	13
"2137"	1292201	"fragmentum"	2069834	11
"2138"	1292201	"yyx"	1883308	13
"2139"	1292210	"fragmentum"	2069834	11
"2140"	1292210	"yyx"	1883308	13
"2141"	1292247	"connectome_old"	2447951	11
"2142"	1292247	"fragmentum"	2069834	11
"2143"	1292247	"yyx"	1883308	13
"2144"	1292260	"fragmentum"	2069834	11
"2145"	1292260	"yyx"	1883308	13
"2146"	1292365	"fragmentum"	2069834	11
"2147"	1292365	"yyx"	1883308	13
"2148"	1292375	"fragmentum"	2069834	11
"2149"	1292375	"yyx"	1883308	13
"2150"	1292431	"fragmentum"	2069834	11
"2151"	1292431	"yyx"	1883308	13
"2152"	1292548	"fragmentum"	2069834	11
"2153"	1292548	"yyx"	1883308	13
"2154"	1292941	"fragmentum"	2069834	11
"2155"	1292941	"yyx"	1883308	13
"2156"	1292969	"fragmentum"	2069834	11
"2157"	1292969	"yyx"	1883308	13
"2158"	1292995	"fragmentum"	2069834	11
"2159"	1292995	"yyx"	1883308	13
"2160"	1293030	"fragmentum"	2069834	11
"2161"	1293030	"yyx"	1883308	13
"2162"	1293069	"fragmentum"	2069834	11
"2163"	1293069	"yyx"	1883308	13
"2164"	1293228	"fragmentum"	2069834	11
"2165"	1293228	"yyx"	1883308	13
"2166"	1293228	"immunogold"	940607	16
"2167"	1293228	"FVRIa_positive_neurons"	1279925	13
"2168"	1293303	"connectome_frag"	2454845	11
"2169"	1293303	"connectome"	2450493	11
"2170"	1293303	"connectome_old"	2447951	11
"2171"	1293303	"fragmentum"	2069834	11
"2172"	1293303	"yyx"	1883308	13
"2173"	1293489	"fragmentum"	2069834	11
"2174"	1293489	"yyx"	1883308	13
"2175"	1293722	"fragmentum"	2069834	11
"2176"	1293722	"yyx"	1883308	13
"2177"	1293863	"fragmentum"	2069834	11
"2178"	1293863	"yyx"	1883308	13
"2179"	1293915	"fragmentum"	2069834	11
"2180"	1293915	"yyx"	1883308	13
"2181"	1293934	"connectome_frag"	2454845	11
"2182"	1293934	"connectome"	2450493	11
"2183"	1293934	"connectome_old"	2447951	11
"2184"	1293934	"fragmentum"	2069834	11
"2185"	1293934	"fragment"	2029624	11
"2186"	1293954	"fragmentum"	2069834	11
"2187"	1293954	"yyx"	1883308	13
"2188"	1294090	"fragmentum"	2069834	11
"2189"	1294090	"yyx"	1883308	13
"2190"	1294120	"fragmentum"	2069834	11
"2191"	1294120	"yyx"	1883308	13
"2192"	1294348	"connectome_old"	2447951	11
"2193"	1294348	"fragmentum"	2069834	11
"2194"	1294348	"yyx"	1883308	13
"2195"	1294348	"Neuron 1722184"	1722363	15
"2196"	1294386	"fragmentum"	2069834	11
"2197"	1294386	"yyx"	1883308	13
"2198"	1294476	"fragmentum"	2069834	11
"2199"	1294476	"yyx"	1883308	13
"2200"	1294480	"fragmentum"	2069834	11
"2201"	1294480	"yyx"	1883308	13
"2202"	1294492	"fragmentum"	2069834	11
"2203"	1294492	"yyx"	1883308	13
"2204"	1294765	"connectome_frag"	2454845	11
"2205"	1294765	"connectome"	2450493	11
"2206"	1294765	"connectome_old"	2447951	11
"2207"	1294765	"fragmentum"	2069834	11
"2208"	1294765	"fragment"	2029624	11
"2209"	1294765	"clear synaptic vesicles"	1322846	16
"2210"	1294765	"HC_circuit"	662606	15
"2211"	1294803	"fragmentum"	2069834	11
"2212"	1294803	"yyx"	1883308	13
"2213"	1294822	"fragmentum"	2069834	11
"2214"	1294822	"yyx"	1883308	13
"2215"	1294843	"fragmentum"	2069834	11
"2216"	1294843	"yyx"	1883308	13
"2217"	1294885	"head"	1467274	16
"2218"	1294885	"connectome_old"	2447951	11
"2219"	1294885	"left"	1275210	16
"2220"	1294885	"fragmentum"	2069834	11
"2221"	1294885	"left_side"	2054472	7
"2222"	1294885	"episphere"	2030265	11
"2223"	1294885	"yyx"	1883308	13
"2224"	1294885	"prototroch"	813424	13
"2225"	1295197	"fragmentum"	2069834	11
"2226"	1295197	"yyx"	1883308	13
"2227"	1295213	"fragmentum"	2069834	11
"2228"	1295213	"yyx"	1883308	13
"2229"	1295273	"fragmentum"	2069834	11
"2230"	1295273	"yyx"	1883308	13
"2231"	1295305	"fragmentum"	2069834	11
"2232"	1295305	"yyx"	1883308	13
"2233"	1295346	"fragmentum"	2069834	11
"2234"	1295346	"connectome_frag"	2454845	11
"2235"	1295346	"connectome"	2450493	11
"2236"	1295346	"connectome_old"	2447951	11
"2237"	1295346	"yyx"	1883308	13
"2238"	1295379	"fragmentum"	2069834	11
"2239"	1295379	"yyx"	1883308	13
"2240"	1295413	"fragmentum"	2069834	11
"2241"	1295413	"yyx"	1883308	13
"2242"	1295428	"fragmentum"	2069834	11
"2243"	1295428	"yyx"	1883308	13
"2244"	1295442	"fragmentum"	2069834	11
"2245"	1295442	"yyx"	1883308	13
"2246"	1295470	"fragmentum"	2069834	11
"2247"	1295470	"yyx"	1883308	13
"2248"	1295487	"fragmentum"	2069834	11
"2249"	1295487	"fragment"	2029624	11
"2250"	1295487	"yyx"	1883308	13
"2251"	1295603	"fragmentum"	2069834	11
"2252"	1295603	"yyx"	1883308	13
"2253"	1295615	"fragmentum"	2069834	11
"2254"	1295615	"yyx"	1883308	13
"2255"	1295620	"fragmentum"	2069834	11
"2256"	1295620	"fragment"	2029624	11
"2257"	1295620	"yyx"	1883308	13
"2258"	1295633	"fragmentum"	2069834	11
"2259"	1295633	"yyx"	1883308	13
"2260"	1295639	"fragmentum"	2069834	11
"2261"	1295639	"yyx"	1883308	13
"2262"	1295693	"fragmentum"	2069834	11
"2263"	1295693	"yyx"	1883308	13
"2264"	1295740	"fragmentum"	2069834	11
"2265"	1295740	"yyx"	1883308	13
"2266"	1295744	"fragmentum"	2069834	11
"2267"	1295744	"yyx"	1883308	13
"2268"	1295748	"fragmentum"	2069834	11
"2269"	1295748	"yyx"	1883308	13
"2270"	1295772	"fragmentum"	2069834	11
"2271"	1295772	"yyx"	1883308	13
"2272"	1295794	"connectome_frag"	2454845	11
"2273"	1295794	"connectome"	2450493	11
"2274"	1295794	"connectome_old"	2447951	11
"2275"	1295794	"fragmentum"	2069834	11
"2276"	1295794	"fragment"	2029624	11
"2277"	1295798	"fragmentum"	2069834	11
"2278"	1295798	"yyx"	1883308	13
"2279"	1295814	"fragmentum"	2069834	11
"2280"	1295814	"yyx"	1883308	13
"2281"	1295827	"fragmentum"	2069834	11
"2282"	1295827	"yyx"	1883308	13
"2283"	1295831	"fragmentum"	2069834	11
"2284"	1295831	"yyx"	1883308	13
"2285"	1295835	"fragmentum"	2069834	11
"2286"	1295835	"yyx"	1883308	13
"2287"	1295839	"fragmentum"	2069834	11
"2288"	1295839	"yyx"	1883308	13
"2289"	1295843	"fragmentum"	2069834	11
"2290"	1295843	"yyx"	1883308	13
"2291"	1295851	"fragmentum"	2069834	11
"2292"	1295851	"yyx"	1883308	13
"2293"	1295859	"fragmentum"	2069834	11
"2294"	1295859	"yyx"	1883308	13
"2295"	1295871	"fragmentum"	2069834	11
"2296"	1295871	"yyx"	1883308	13
"2297"	1295875	"fragmentum"	2069834	11
"2298"	1295875	"yyx"	1883308	13
"2299"	1295895	"fragmentum"	2069834	11
"2300"	1295895	"yyx"	1883308	13
"2301"	1295899	"fragmentum"	2069834	11
"2302"	1295899	"yyx"	1883308	13
"2303"	1295903	"fragmentum"	2069834	11
"2304"	1295903	"yyx"	1883308	13
"2305"	1295907	"fragmentum"	2069834	11
"2306"	1295907	"yyx"	1883308	13
"2307"	1295915	"fragmentum"	2069834	11
"2308"	1295915	"yyx"	1883308	13
"2309"	1295927	"fragmentum"	2069834	11
"2310"	1295927	"yyx"	1883308	13
"2311"	1295943	"fragmentum"	2069834	11
"2312"	1295943	"fragment"	2029624	11
"2313"	1295943	"yyx"	1883308	13
"2314"	1295991	"fragmentum"	2069834	11
"2315"	1295991	"yyx"	1883308	13
"2316"	1295995	"fragmentum"	2069834	11
"2317"	1295995	"yyx"	1883308	13
"2318"	1295999	"fragmentum"	2069834	11
"2319"	1295999	"yyx"	1883308	13
"2320"	1296003	"fragmentum"	2069834	11
"2321"	1296003	"yyx"	1883308	13
"2322"	1296015	"fragmentum"	2069834	11
"2323"	1296015	"yyx"	1883308	13
"2324"	1296019	"fragmentum"	2069834	11
"2325"	1296019	"yyx"	1883308	13
"2326"	1296027	"fragmentum"	2069834	11
"2327"	1296027	"yyx"	1883308	13
"2328"	1296040	"fragmentum"	2069834	11
"2329"	1296040	"yyx"	1883308	13
"2330"	1296044	"fragmentum"	2069834	11
"2331"	1296044	"yyx"	1883308	13
"2332"	1296182	"fragmentum"	2069834	11
"2333"	1296182	"fragment"	2029624	11
"2334"	1296182	"yyx"	1883308	13
"2335"	1296199	"fragmentum"	2069834	11
"2336"	1296199	"yyx"	1883308	13
"2337"	1296215	"fragmentum"	2069834	11
"2338"	1296215	"yyx"	1883308	13
"2339"	1296223	"fragmentum"	2069834	11
"2340"	1296223	"yyx"	1883308	13
"2341"	1296231	"fragmentum"	2069834	11
"2342"	1296231	"yyx"	1883308	13
"2343"	1296248	"fragmentum"	2069834	11
"2344"	1296248	"yyx"	1883308	13
"2345"	1296263	"fragmentum"	2069834	11
"2346"	1296263	"yyx"	1883308	13
"2347"	1296373	"fragmentum"	2069834	11
"2348"	1296373	"yyx"	1883308	13
"2349"	1296422	"fragmentum"	2069834	11
"2350"	1296422	"yyx"	1883308	13
"2351"	1296426	"fragmentum"	2069834	11
"2352"	1296426	"yyx"	1883308	13
"2353"	1296439	"fragmentum"	2069834	11
"2354"	1296439	"yyx"	1883308	13
"2355"	1296646	"fragmentum"	2069834	11
"2356"	1296646	"yyx"	1883308	13
"2357"	1296654	"fragmentum"	2069834	11
"2358"	1296654	"yyx"	1883308	13
"2359"	1296692	"fragmentum"	2069834	11
"2360"	1296692	"yyx"	1883308	13
"2361"	1296728	"fragmentum"	2069834	11
"2362"	1296728	"yyx"	1883308	13
"2363"	1296742	"fragmentum"	2069834	11
"2364"	1296742	"yyx"	1883308	13
"2365"	1296750	"fragmentum"	2069834	11
"2366"	1296750	"yyx"	1883308	13
"2367"	1296761	"fragmentum"	2069834	11
"2368"	1296761	"yyx"	1883308	13
"2369"	1296934	"fragmentum"	2069834	11
"2370"	1296934	"yyx"	1883308	13
"2371"	1297106	"fragmentum"	2069834	11
"2372"	1297106	"yyx"	1883308	13
"2373"	1297158	"fragmentum"	2069834	11
"2374"	1297158	"yyx"	1883308	13
"2375"	1297166	"fragmentum"	2069834	11
"2376"	1297166	"yyx"	1883308	13
"2377"	1297184	"fragmentum"	2069834	11
"2378"	1297184	"yyx"	1883308	13
"2379"	1297212	"fragmentum"	2069834	11
"2380"	1297212	"yyx"	1883308	13
"2381"	1297220	"fragmentum"	2069834	11
"2382"	1297220	"yyx"	1883308	13
"2383"	1297357	"fragmentum"	2069834	11
"2384"	1297357	"yyx"	1883308	13
"2385"	1297516	"fragmentum"	2069834	11
"2386"	1297516	"yyx"	1883308	13
"2387"	1297544	"fragmentum"	2069834	11
"2388"	1297544	"yyx"	1883308	13
"2389"	1297717	"fragmentum"	2069834	11
"2390"	1297717	"yyx"	1883308	13
"2391"	1297869	"fragmentum"	2069834	11
"2392"	1297869	"yyx"	1883308	13
"2393"	1297876	"fragmentum"	2069834	11
"2394"	1297876	"fragment"	2029624	11
"2395"	1297876	"yyx"	1883308	13
"2396"	1297884	"fragmentum"	2069834	11
"2397"	1297884	"yyx"	1883308	13
"2398"	1297913	"fragmentum"	2069834	11
"2399"	1297913	"yyx"	1883308	13
"2400"	1298033	"fragmentum"	2069834	11
"2401"	1298033	"yyx"	1883308	13
"2402"	1298892	"fragmentum"	2069834	11
"2403"	1298892	"yyx"	1883308	13
"2404"	1299137	"fragmentum"	2069834	11
"2405"	1299137	"yyx"	1883308	13
"2406"	1299241	"fragmentum"	2069834	11
"2407"	1299241	"yyx"	1883308	13
"2408"	1299291	"fragmentum"	2069834	11
"2409"	1299291	"yyx"	1883308	13
"2410"	1299328	"fragmentum"	2069834	11
"2411"	1299328	"fragment"	2029624	11
"2412"	1299395	"fragmentum"	2069834	11
"2413"	1299395	"yyx"	1883308	13
"2414"	1299739	"fragmentum"	2069834	11
"2415"	1299739	"yyx"	1883308	13
"2416"	1299753	"fragmentum"	2069834	11
"2417"	1299753	"yyx"	1883308	13
"2418"	1299863	"fragmentum"	2069834	11
"2419"	1299863	"yyx"	1883308	13
"2420"	1299888	"fragmentum"	2069834	11
"2421"	1299888	"yyx"	1883308	13
"2422"	1299916	"fragmentum"	2069834	11
"2423"	1299916	"yyx"	1883308	13
"2424"	1300118	"fragmentum"	2069834	11
"2425"	1300118	"yyx"	1883308	13
"2426"	1300130	"fragmentum"	2069834	11
"2427"	1300130	"yyx"	1883308	13
"2428"	1300166	"fragmentum"	2069834	11
"2429"	1300166	"yyx"	1883308	13
"2430"	1300547	"fragmentum"	2069834	11
"2431"	1300547	"yyx"	1883308	13
"2432"	1300601	"fragmentum"	2069834	11
"2433"	1300601	"yyx"	1883308	13
"2434"	1300621	"fragmentum"	2069834	11
"2435"	1300621	"yyx"	1883308	13
"2436"	1300633	"fragmentum"	2069834	11
"2437"	1300633	"yyx"	1883308	13
"2438"	1300641	"fragmentum"	2069834	11
"2439"	1300641	"yyx"	1883308	13
"2440"	1300769	"fragmentum"	2069834	11
"2441"	1300769	"yyx"	1883308	13
"2442"	1300776	"fragmentum"	2069834	11
"2443"	1300776	"yyx"	1883308	13
"2444"	1300829	"fragmentum"	2069834	11
"2445"	1300829	"yyx"	1883308	13
"2446"	1300965	"fragmentum"	2069834	11
"2447"	1300965	"yyx"	1883308	13
"2448"	1300984	"connectome_frag"	2454845	11
"2449"	1300984	"connectome"	2450493	11
"2450"	1300984	"connectome_old"	2447951	11
"2451"	1300984	"fragmentum"	2069834	11
"2452"	1300984	"yyx"	1883308	13
"2453"	1300984	"ventral VNC"	1919844	16
"2454"	1301039	"fragmentum"	2069834	11
"2455"	1301039	"yyx"	1883308	13
"2456"	1301775	"fragmentum"	2069834	11
"2457"	1301775	"yyx"	1883308	13
"2458"	1301833	"fragmentum"	2069834	11
"2459"	1301833	"yyx"	1883308	13
"2460"	1301845	"fragmentum"	2069834	11
"2461"	1301845	"yyx"	1883308	13
"2462"	1301977	"fragmentum"	2069834	11
"2463"	1301977	"yyx"	1883308	13
"2464"	1301981	"fragmentum"	2069834	11
"2465"	1301981	"yyx"	1883308	13
"2466"	1302005	"fragmentum"	2069834	11
"2467"	1302005	"yyx"	1883308	13
"2468"	1302143	"fragmentum"	2069834	11
"2469"	1302143	"yyx"	1883308	13
"2470"	1302203	"fragmentum"	2069834	11
"2471"	1302203	"yyx"	1883308	13
"2472"	1302304	"fragmentum"	2069834	11
"2473"	1302304	"fragment"	2029624	11
"2474"	1302304	"yyx"	1883308	13
"2475"	1302310	"fragmentum"	2069834	11
"2476"	1302310	"yyx"	1883308	13
"2477"	1302336	"fragmentum"	2069834	11
"2478"	1302336	"yyx"	1883308	13
"2479"	1302392	"fragmentum"	2069834	11
"2480"	1302392	"yyx"	1883308	13
"2481"	1302398	"fragmentum"	2069834	11
"2482"	1302398	"yyx"	1883308	13
"2483"	1302528	"fragmentum"	2069834	11
"2484"	1302528	"yyx"	1883308	13
"2485"	1302555	"fragmentum"	2069834	11
"2486"	1302555	"yyx"	1883308	13
"2487"	1302571	"connectome_frag"	2454845	11
"2488"	1302571	"connectome"	2450493	11
"2489"	1302571	"fragmentum"	2069834	11
"2490"	1302571	"yyx"	1883308	13
"2491"	1302895	"fragmentum"	2069834	11
"2492"	1302895	"yyx"	1883308	13
"2493"	1302901	"fragmentum"	2069834	11
"2494"	1302901	"yyx"	1883308	13
"2495"	1302923	"head"	1467274	16
"2496"	1302923	"left"	1275210	16
"2497"	1302923	"fragmentum"	2069834	11
"2498"	1302923	"left_side"	2054472	7
"2499"	1302923	"episphere"	2030265	11
"2500"	1302923	"yyx"	1883308	13
"2501"	1302923	"prototroch"	813424	13
"2502"	1303257	"fragmentum"	2069834	11
"2503"	1303257	"yyx"	1883308	13
"2504"	1303286	"fragmentum"	2069834	11
"2505"	1303286	"yyx"	1883308	13
"2506"	1303753	"fragmentum"	2069834	11
"2507"	1303753	"yyx"	1883308	13
"2508"	1303813	"fragmentum"	2069834	11
"2509"	1303813	"yyx"	1883308	13
"2510"	1304018	"fragmentum"	2069834	11
"2511"	1304018	"yyx"	1883308	13
"2512"	1304134	"fragmentum"	2069834	11
"2513"	1304134	"yyx"	1883308	13
"2514"	1304208	"fragmentum"	2069834	11
"2515"	1304208	"yyx"	1883308	13
"2516"	1304250	"fragmentum"	2069834	11
"2517"	1304250	"yyx"	1883308	13
"2518"	1304890	"connectome_frag"	2454845	11
"2519"	1304890	"connectome"	2450493	11
"2520"	1304890	"connectome_old"	2447951	11
"2521"	1304890	"fragmentum"	2069834	11
"2522"	1304890	"fragment"	2029624	11
"2523"	1304944	"fragmentum"	2069834	11
"2524"	1304944	"yyx"	1883308	13
"2525"	1304948	"fragmentum"	2069834	11
"2526"	1304948	"yyx"	1883308	13
"2527"	1305348	"fragmentum"	2069834	11
"2528"	1305348	"yyx"	1883308	13
"2529"	1305441	"fragmentum"	2069834	11
"2530"	1305441	"yyx"	1883308	13
"2531"	1305540	"connectome_old"	2447951	11
"2532"	1305540	"fragmentum"	2069834	11
"2533"	1305540	"fragment"	2029624	11
"2534"	1305540	"yyx"	1883308	13
"2535"	1305766	"fragmentum"	2069834	11
"2536"	1305766	"yyx"	1883308	13
"2537"	1305884	"fragmentum"	2069834	11
"2538"	1305884	"yyx"	1883308	13
"2539"	1305932	"fragmentum"	2069834	11
"2540"	1305932	"yyx"	1883308	13
"2541"	1305938	"fragmentum"	2069834	11
"2542"	1305938	"yyx"	1883308	13
"2543"	1305947	"fragmentum"	2069834	11
"2544"	1305947	"yyx"	1883308	13
"2545"	1306304	"connectome_old"	2447951	11
"2546"	1306304	"n2-postsyn 1306256"	1792194	7
"2547"	1306304	"Merged: Neuron 1306301"	2425987	16
"2548"	1306304	"fragmentum"	2069834	11
"2549"	1306304	"yyx"	1883308	13
"2550"	1306326	"fragmentum"	2069834	11
"2551"	1306326	"yyx"	1883308	13
"2552"	1306925	"fragmentum"	2069834	11
"2553"	1306925	"yyx"	1883308	13
"2554"	1306948	"fragmentum"	2069834	11
"2555"	1306948	"yyx"	1883308	13
"2556"	1306962	"fragmentum"	2069834	11
"2557"	1306962	"yyx"	1883308	13
"2558"	1307062	"fragmentum"	2069834	11
"2559"	1307062	"yyx"	1883308	13
"2560"	1307099	"fragmentum"	2069834	11
"2561"	1307099	"yyx"	1883308	13
"2562"	1307226	"fragmentum"	2069834	11
"2563"	1307226	"yyx"	1883308	13
"2564"	1307251	"fragmentum"	2069834	11
"2565"	1307251	"yyx"	1883308	13
"2566"	1307352	"fragmentum"	2069834	11
"2567"	1307352	"yyx"	1883308	13
"2568"	1307410	"fragmentum"	2069834	11
"2569"	1307410	"yyx"	1883308	13
"2570"	1307481	"fragmentum"	2069834	11
"2571"	1307481	"yyx"	1883308	13
"2572"	1307494	"connectome_old"	2447951	11
"2573"	1307494	"fragmentum"	2069834	11
"2574"	1307494	"fragment"	2029624	11
"2575"	1307494	"yyx"	1883308	13
"2576"	1307617	"fragmentum"	2069834	11
"2577"	1307617	"yyx"	1883308	13
"2578"	1307754	"connectome_frag"	2454845	11
